date,store_nbr,family,sales,onpromotion,typeholiday,dcoilwtico,day_of_week,day,month,year
2016-05-15,8,3,7123.0,11,2,47.693492286115,7,15,5,2016
2016-05-15,8,5,1199.736,16,2,47.69433380084151,7,15,5,2016
2016-05-15,8,10,461.0,0,2,47.69643758765778,7,15,5,2016
2016-05-15,8,24,401.301,0,2,47.70232819074334,7,15,5,2016
2016-05-15,8,30,6724.735,0,2,47.70485273492286,7,15,5,2016
2016-05-16,1,3,2342.0,17,2,47.72,1,16,5,2016
2016-05-16,1,5,508.509,16,2,47.72,1,16,5,2016
2016-05-16,1,10,180.0,1,2,47.72,1,16,5,2016
2016-05-16,1,24,304.201,0,2,47.72,1,16,5,2016
2016-05-16,1,30,2879.315,0,2,47.72,1,16,5,2016
2016-05-16,17,3,3839.0,11,2,47.72,1,16,5,2016
2016-05-16,17,5,283.0,10,2,47.72,1,16,5,2016
2016-05-16,17,10,186.0,16,2,47.72,1,16,5,2016
2016-05-16,17,24,339.499,0,2,47.72,1,16,5,2016
2016-05-16,17,30,1426.396,1,2,47.72,1,16,5,2016
2016-05-16,20,3,2406.0,16,2,47.72,1,16,5,2016
2016-05-16,20,5,437.0,15,2,47.72,1,16,5,2016
2016-05-16,20,10,199.0,19,2,47.72,1,16,5,2016
2016-05-16,20,24,204.53,0,2,47.72,1,16,5,2016
2016-05-16,20,30,774.071,1,2,47.72,1,16,5,2016
2016-05-16,27,3,2794.0,22,2,47.72,1,16,5,2016
2016-05-16,27,5,647.83,12,2,47.72,1,16,5,2016
2016-05-16,27,10,217.0,0,2,47.72,1,16,5,2016
2016-05-16,27,24,273.621,0,2,47.72,1,16,5,2016
2016-05-16,27,30,2704.4429,0,2,47.72,1,16,5,2016
2016-05-16,8,3,4249.0,10,2,47.72,1,16,5,2016
2016-05-16,8,5,909.033,15,2,47.72,1,16,5,2016
2016-05-16,8,10,297.0,1,2,47.72,1,16,5,2016
2016-05-16,8,24,436.502,0,2,47.72,1,16,5,2016
2016-05-16,8,30,4643.063,0,2,47.72,1,16,5,2016
2016-05-17,1,3,2116.0,9,4,48.29,2,17,5,2016
2016-05-17,1,5,413.883,17,4,48.29,2,17,5,2016
2016-05-17,1,10,126.0,0,4,48.29,2,17,5,2016
2016-05-17,1,24,249.496,0,4,48.29,2,17,5,2016
2016-05-17,1,30,2269.56,0,4,48.29,2,17,5,2016
2016-05-17,17,3,3389.0,12,4,48.29,2,17,5,2016
2016-05-17,17,5,315.0,14,4,48.29,2,17,5,2016
2016-05-17,17,10,134.0,2,4,48.29,2,17,5,2016
2016-05-17,17,24,218.75,0,4,48.29,2,17,5,2016
2016-05-17,17,30,1714.231,104,4,48.29,2,17,5,2016
2016-05-17,20,3,2109.0,15,4,48.29,2,17,5,2016
2016-05-17,20,5,338.0,16,4,48.29,2,17,5,2016
2016-05-17,20,10,45.0,2,4,48.29,2,17,5,2016
2016-05-17,20,24,206.032,0,4,48.29,2,17,5,2016
2016-05-17,20,30,988.746,104,4,48.29,2,17,5,2016
2016-05-17,27,3,2551.0,20,4,48.29,2,17,5,2016
2016-05-17,27,5,614.806,13,4,48.29,2,17,5,2016
2016-05-17,27,10,194.0,0,4,48.29,2,17,5,2016
2016-05-17,27,24,240.652,0,4,48.29,2,17,5,2016
2016-05-17,27,30,2604.378,0,4,48.29,2,17,5,2016
2016-05-17,8,3,4310.0,14,4,48.29,2,17,5,2016
2016-05-17,8,5,772.17,13,4,48.29,2,17,5,2016
2016-05-17,8,10,233.0,0,4,48.29,2,17,5,2016
2016-05-17,8,24,380.358,0,4,48.29,2,17,5,2016
2016-05-17,8,30,3898.882,0,4,48.29,2,17,5,2016
2016-05-18,1,3,2128.0,11,4,48.12,3,18,5,2016
2016-05-18,1,5,459.17,13,4,48.12,3,18,5,2016
2016-05-18,1,10,149.0,1,4,48.12,3,18,5,2016
2016-05-18,1,24,283.185,1,4,48.12,3,18,5,2016
2016-05-18,1,30,3915.185,210,4,48.12,3,18,5,2016
2016-05-18,17,3,2888.0,9,4,48.12,3,18,5,2016
2016-05-18,17,5,218.0,12,4,48.12,3,18,5,2016
2016-05-18,17,10,149.0,1,4,48.12,3,18,5,2016
2016-05-18,17,24,227.78,0,4,48.12,3,18,5,2016
2016-05-18,17,30,1186.341,1,4,48.12,3,18,5,2016
2016-05-18,20,3,1975.0,14,4,48.12,3,18,5,2016
2016-05-18,20,5,279.0,14,4,48.12,3,18,5,2016
2016-05-18,20,10,92.0,1,4,48.12,3,18,5,2016
2016-05-18,20,24,172.589,0,4,48.12,3,18,5,2016
2016-05-18,20,30,600.254,1,4,48.12,3,18,5,2016
2016-05-18,27,3,2861.0,0,4,48.12,3,18,5,2016
2016-05-18,27,5,663.139,0,4,48.12,3,18,5,2016
2016-05-18,27,10,191.0,0,4,48.12,3,18,5,2016
2016-05-18,27,24,254.045,0,4,48.12,3,18,5,2016
2016-05-18,27,30,3853.388,0,4,48.12,3,18,5,2016
2016-05-18,8,3,3779.0,15,4,48.12,3,18,5,2016
2016-05-18,8,5,833.159,17,4,48.12,3,18,5,2016
2016-05-18,8,10,263.0,1,4,48.12,3,18,5,2016
2016-05-18,8,24,317.112,2,4,48.12,3,18,5,2016
2016-05-18,8,30,6588.485,226,4,48.12,3,18,5,2016
2016-05-19,1,3,1839.0,8,4,48.16,4,19,5,2016
2016-05-19,1,5,369.48,12,4,48.16,4,19,5,2016
2016-05-19,1,10,100.0,0,4,48.16,4,19,5,2016
2016-05-19,1,24,245.3,0,4,48.16,4,19,5,2016
2016-05-19,1,30,2226.4,0,4,48.16,4,19,5,2016
2016-05-19,17,3,2664.0,10,4,48.16,4,19,5,2016
2016-05-19,17,5,248.0,13,4,48.16,4,19,5,2016
2016-05-19,17,10,442.0,1,4,48.16,4,19,5,2016
2016-05-19,17,24,286.056,19,4,48.16,4,19,5,2016
2016-05-19,17,30,956.656,1,4,48.16,4,19,5,2016
2016-05-19,20,3,2317.0,17,4,48.16,4,19,5,2016
2016-05-19,20,5,300.0,12,4,48.16,4,19,5,2016
2016-05-19,20,10,65.0,2,4,48.16,4,19,5,2016
2016-05-19,20,24,483.922,22,4,48.16,4,19,5,2016
2016-05-19,20,30,751.549,1,4,48.16,4,19,5,2016
2016-05-19,27,3,2248.0,11,4,48.16,4,19,5,2016
2016-05-19,27,5,580.645,14,4,48.16,4,19,5,2016
2016-05-19,27,10,158.0,0,4,48.16,4,19,5,2016
2016-05-19,27,24,203.28,0,4,48.16,4,19,5,2016
2016-05-19,27,30,1812.755,0,4,48.16,4,19,5,2016
2016-05-19,8,3,3263.0,10,4,48.16,4,19,5,2016
2016-05-19,8,5,764.969,14,4,48.16,4,19,5,2016
2016-05-19,8,10,219.0,0,4,48.16,4,19,5,2016
2016-05-19,8,24,359.8,0,4,48.16,4,19,5,2016
2016-05-19,8,30,3811.5251,0,4,48.16,4,19,5,2016
2016-05-20,1,3,2212.0,15,4,47.67,5,20,5,2016
2016-05-20,1,5,634.511,18,4,47.67,5,20,5,2016
2016-05-20,1,10,142.0,29,4,47.67,5,20,5,2016
2016-05-20,1,24,664.773,45,4,47.67,5,20,5,2016
2016-05-20,1,30,2597.1301,0,4,47.67,5,20,5,2016
2016-05-20,17,3,3199.0,9,4,47.67,5,20,5,2016
2016-05-20,17,5,231.0,16,4,47.67,5,20,5,2016
2016-05-20,17,10,113.0,2,4,47.67,5,20,5,2016
2016-05-20,17,24,196.83301,0,4,47.67,5,20,5,2016
2016-05-20,17,30,1068.858,1,4,47.67,5,20,5,2016
2016-05-20,20,3,1923.0,23,4,47.67,5,20,5,2016
2016-05-20,20,5,257.0,13,4,47.67,5,20,5,2016
2016-05-20,20,10,136.0,1,4,47.67,5,20,5,2016
2016-05-20,20,24,170.651,0,4,47.67,5,20,5,2016
2016-05-20,20,30,538.745,1,4,47.67,5,20,5,2016
2016-05-20,27,3,2274.0,16,4,47.67,5,20,5,2016
2016-05-20,27,5,501.733,13,4,47.67,5,20,5,2016
2016-05-20,27,10,213.0,29,4,47.67,5,20,5,2016
2016-05-20,27,24,397.708,48,4,47.67,5,20,5,2016
2016-05-20,27,30,2196.663,0,4,47.67,5,20,5,2016
2016-05-20,8,3,4463.0,12,4,47.67,5,20,5,2016
2016-05-20,8,5,910.156,15,4,47.67,5,20,5,2016
2016-05-20,8,10,304.0,30,4,47.67,5,20,5,2016
2016-05-20,8,24,871.689,52,4,47.67,5,20,5,2016
2016-05-20,8,30,4222.133,0,4,47.67,5,20,5,2016
2016-05-21,1,3,2202.0,9,4,47.67050490883591,6,21,5,2016
2016-05-21,1,5,438.469,13,4,47.670757363253855,6,21,5,2016
2016-05-21,1,10,149.0,0,4,47.671388499298736,6,21,5,2016
2016-05-21,1,24,434.554,1,4,47.6731556802244,6,21,5,2016
2016-05-21,1,30,2552.221,0,4,47.673913043478265,6,21,5,2016
2016-05-21,17,3,4252.0,11,4,47.70382889200561,6,21,5,2016
2016-05-21,17,5,300.0,16,4,47.70408134642357,6,21,5,2016
2016-05-21,17,10,178.0,2,4,47.704712482468445,6,21,5,2016
2016-05-21,17,24,281.357,0,4,47.70647966339411,6,21,5,2016
2016-05-21,17,30,1604.745,1,4,47.70723702664797,6,21,5,2016
2016-05-21,20,3,3348.0,14,4,47.720490883590465,6,21,5,2016
2016-05-21,20,5,494.0,15,4,47.72074333800842,6,21,5,2016
2016-05-21,20,10,180.0,2,4,47.7213744740533,6,21,5,2016
2016-05-21,20,24,296.175,0,4,47.72314165497896,6,21,5,2016
2016-05-21,20,30,1090.073,1,4,47.72389901823282,6,21,5,2016
2016-05-21,27,3,4051.0,15,4,47.74964936886395,6,21,5,2016
2016-05-21,27,5,870.313,13,4,47.74990182328191,6,21,5,2016
2016-05-21,27,10,260.0,0,4,47.75053295932679,6,21,5,2016
2016-05-21,27,24,438.57,0,4,47.75230014025246,6,21,5,2016
2016-05-21,27,30,3578.746,0,4,47.75305750350631,6,21,5,2016
2016-05-21,8,3,6113.0,16,4,47.88711079943899,6,21,5,2016
2016-05-21,8,5,1056.249,14,4,47.88736325385694,6,21,5,2016
2016-05-21,8,10,413.0,0,4,47.88799438990182,6,21,5,2016
2016-05-21,8,24,541.513,3,4,47.88976157082749,6,21,5,2016
2016-05-21,8,30,5954.604,0,4,47.89051893408135,6,21,5,2016
2016-05-22,1,3,852.0,5,4,47.89544179523141,7,22,5,2016
2016-05-22,1,5,171.077,6,4,47.89569424964937,7,22,5,2016
2016-05-22,1,10,91.0,0,4,47.89632538569425,7,22,5,2016
2016-05-22,1,24,102.963,2,4,47.89809256661992,7,22,5,2016
2016-05-22,1,30,1297.509,0,4,47.89884992987377,7,22,5,2016
2016-05-22,17,3,5472.0,11,4,47.92876577840112,7,22,5,2016
2016-05-22,17,5,509.0,54,4,47.929018232819075,7,22,5,2016
2016-05-22,17,10,318.0,2,4,47.92964936886395,7,22,5,2016
2016-05-22,17,24,249.961,0,4,47.93141654978962,7,22,5,2016
2016-05-22,17,30,2132.064,1,4,47.93217391304348,7,22,5,2016
2016-05-22,20,3,6906.0,16,4,47.945427769985976,7,22,5,2016
2016-05-22,20,5,942.0,71,4,47.94568022440393,7,22,5,2016
2016-05-22,20,10,232.0,1,4,47.94631136044881,7,22,5,2016
2016-05-22,20,24,391.03,0,4,47.94807854137447,7,22,5,2016
2016-05-22,20,30,1691.627,1,4,47.94883590462833,7,22,5,2016
2016-05-22,27,3,5459.0,10,4,47.97458625525947,7,22,5,2016
2016-05-22,27,5,1158.229,13,4,47.97483870967742,7,22,5,2016
2016-05-22,27,10,379.0,0,4,47.9754698457223,7,22,5,2016
2016-05-22,27,24,383.812,0,4,47.97723702664796,7,22,5,2016
2016-05-22,27,30,4296.777,0,4,47.97799438990182,7,22,5,2016
2016-05-22,8,3,6264.0,15,4,48.1120476858345,7,22,5,2016
2016-05-22,8,5,1277.102,15,4,48.11230014025245,7,22,5,2016
2016-05-22,8,10,493.0,0,4,48.11293127629733,7,22,5,2016
2016-05-22,8,24,482.154,0,4,48.114698457223,7,22,5,2016
2016-05-22,8,30,6362.894,0,4,48.11545582047685,7,22,5,2016
2016-05-23,1,3,1870.0,8,4,48.12,1,23,5,2016
2016-05-23,1,5,434.254,15,4,48.12,1,23,5,2016
2016-05-23,1,10,133.0,0,4,48.12,1,23,5,2016
2016-05-23,1,24,248.991,0,4,48.12,1,23,5,2016
2016-05-23,1,30,2495.642,0,4,48.12,1,23,5,2016
2016-05-23,17,3,4000.0,16,4,48.12,1,23,5,2016
2016-05-23,17,5,280.0,14,4,48.12,1,23,5,2016
2016-05-23,17,10,359.0,16,4,48.12,1,23,5,2016
2016-05-23,17,24,295.121,0,4,48.12,1,23,5,2016
2016-05-23,17,30,1165.307,1,4,48.12,1,23,5,2016
2016-05-23,20,3,2228.0,18,4,48.12,1,23,5,2016
2016-05-23,20,5,338.0,12,4,48.12,1,23,5,2016
2016-05-23,20,10,209.0,17,4,48.12,1,23,5,2016
2016-05-23,20,24,210.768,0,4,48.12,1,23,5,2016
2016-05-23,20,30,873.271,3,4,48.12,1,23,5,2016
2016-05-23,27,3,2896.0,14,4,48.12,1,23,5,2016
2016-05-23,27,5,694.117,13,4,48.12,1,23,5,2016
2016-05-23,27,10,236.0,0,4,48.12,1,23,5,2016
2016-05-23,27,24,291.876,0,4,48.12,1,23,5,2016
2016-05-23,27,30,3085.411,0,4,48.12,1,23,5,2016
2016-05-23,8,3,4496.0,14,4,48.12,1,23,5,2016
2016-05-23,8,5,1022.414,15,4,48.12,1,23,5,2016
2016-05-23,8,10,298.0,0,4,48.12,1,23,5,2016
2016-05-23,8,24,408.791,0,4,48.12,1,23,5,2016
2016-05-23,8,30,4772.7183,0,4,48.12,1,23,5,2016
2016-05-24,1,3,1705.0,9,4,48.04,2,24,5,2016
2016-05-24,1,5,373.368,14,4,48.04,2,24,5,2016
2016-05-24,1,10,126.0,0,4,48.04,2,24,5,2016
2016-05-24,1,24,210.524,1,4,48.04,2,24,5,2016
2016-05-24,1,30,2200.731,3,4,48.04,2,24,5,2016
2016-05-24,17,3,2790.0,15,4,48.04,2,24,5,2016
2016-05-24,17,5,303.0,13,4,48.04,2,24,5,2016
2016-05-24,17,10,261.0,2,4,48.04,2,24,5,2016
2016-05-24,17,24,254.958,0,4,48.04,2,24,5,2016
2016-05-24,17,30,1922.149,109,4,48.04,2,24,5,2016
2016-05-24,20,3,1741.0,17,4,48.04,2,24,5,2016
2016-05-24,20,5,346.0,15,4,48.04,2,24,5,2016
2016-05-24,20,10,125.0,1,4,48.04,2,24,5,2016
2016-05-24,20,24,186.622,0,4,48.04,2,24,5,2016
2016-05-24,20,30,1018.233,106,4,48.04,2,24,5,2016
2016-05-24,27,3,2243.0,9,4,48.04,2,24,5,2016
2016-05-24,27,5,584.403,13,4,48.04,2,24,5,2016
2016-05-24,27,10,156.0,0,4,48.04,2,24,5,2016
2016-05-24,27,24,242.191,0,4,48.04,2,24,5,2016
2016-05-24,27,30,1904.476,2,4,48.04,2,24,5,2016
2016-05-24,8,3,3110.0,11,4,48.04,2,24,5,2016
2016-05-24,8,5,725.352,14,4,48.04,2,24,5,2016
2016-05-24,8,10,212.0,1,4,48.04,2,24,5,2016
2016-05-24,8,24,302.072,1,4,48.04,2,24,5,2016
2016-05-24,8,30,3254.41,3,4,48.04,2,24,5,2016
2016-05-25,1,3,2036.0,9,4,49.1,3,25,5,2016
2016-05-25,1,5,496.33,15,4,49.1,3,25,5,2016
2016-05-25,1,10,166.0,0,4,49.1,3,25,5,2016
2016-05-25,1,24,252.49701,0,4,49.1,3,25,5,2016
2016-05-25,1,30,3832.761,206,4,49.1,3,25,5,2016
2016-05-25,17,3,2375.0,11,4,49.1,3,25,5,2016
2016-05-25,17,5,234.0,13,4,49.1,3,25,5,2016
2016-05-25,17,10,128.0,2,4,49.1,3,25,5,2016
2016-05-25,17,24,220.273,0,4,49.1,3,25,5,2016
2016-05-25,17,30,1061.943,2,4,49.1,3,25,5,2016
2016-05-25,20,3,1350.0,15,4,49.1,3,25,5,2016
2016-05-25,20,5,262.0,14,4,49.1,3,25,5,2016
2016-05-25,20,10,65.0,1,4,49.1,3,25,5,2016
2016-05-25,20,24,199.765,0,4,49.1,3,25,5,2016
2016-05-25,20,30,438.827,3,4,49.1,3,25,5,2016
2016-05-25,27,3,2183.0,11,4,49.1,3,25,5,2016
2016-05-25,27,5,602.057,17,4,49.1,3,25,5,2016
2016-05-25,27,10,174.0,0,4,49.1,3,25,5,2016
2016-05-25,27,24,253.182,1,4,49.1,3,25,5,2016
2016-05-25,27,30,3445.139,197,4,49.1,3,25,5,2016
2016-05-25,8,3,3811.0,9,4,49.1,3,25,5,2016
2016-05-25,8,5,806.974,17,4,49.1,3,25,5,2016
2016-05-25,8,10,256.0,0,4,49.1,3,25,5,2016
2016-05-25,8,24,416.607,1,4,49.1,3,25,5,2016
2016-05-25,8,30,6623.36,225,4,49.1,3,25,5,2016
2016-05-26,1,3,2043.0,37,4,49.0,4,26,5,2016
2016-05-26,1,5,452.055,12,4,49.0,4,26,5,2016
2016-05-26,1,10,139.0,0,4,49.0,4,26,5,2016
2016-05-26,1,24,229.845,1,4,49.0,4,26,5,2016
2016-05-26,1,30,2419.563,2,4,49.0,4,26,5,2016
2016-05-26,17,3,2231.0,17,4,49.0,4,26,5,2016
2016-05-26,17,5,226.0,13,4,49.0,4,26,5,2016
2016-05-26,17,10,139.0,2,4,49.0,4,26,5,2016
2016-05-26,17,24,265.133,18,4,49.0,4,26,5,2016
2016-05-26,17,30,988.143,2,4,49.0,4,26,5,2016
2016-05-26,20,3,2083.0,21,4,49.0,4,26,5,2016
2016-05-26,20,5,301.0,9,4,49.0,4,26,5,2016
2016-05-26,20,10,80.0,2,4,49.0,4,26,5,2016
2016-05-26,20,24,395.336,23,4,49.0,4,26,5,2016
2016-05-26,20,30,627.413,2,4,49.0,4,26,5,2016
2016-05-26,27,3,1924.0,31,4,49.0,4,26,5,2016
2016-05-26,27,5,385.346,14,4,49.0,4,26,5,2016
2016-05-26,27,10,152.0,0,4,49.0,4,26,5,2016
2016-05-26,27,24,194.708,0,4,49.0,4,26,5,2016
2016-05-26,27,30,1867.493,1,4,49.0,4,26,5,2016
2016-05-26,8,3,3212.0,37,4,49.0,4,26,5,2016
2016-05-26,8,5,773.403,17,4,49.0,4,26,5,2016
2016-05-26,8,10,207.0,1,4,49.0,4,26,5,2016
2016-05-26,8,24,397.385,0,4,49.0,4,26,5,2016
2016-05-26,8,30,3346.408,3,4,49.0,4,26,5,2016
2016-05-27,1,3,1106.0,24,5,49.36,5,27,5,2016
2016-05-27,1,5,201.231,13,5,49.36,5,27,5,2016
2016-05-27,1,10,102.0,24,5,49.36,5,27,5,2016
2016-05-27,1,24,382.027,43,5,49.36,5,27,5,2016
2016-05-27,1,30,1530.47,3,5,49.36,5,27,5,2016
2016-05-27,17,3,3192.0,11,5,49.36,5,27,5,2016
2016-05-27,17,5,228.0,15,5,49.36,5,27,5,2016
2016-05-27,17,10,540.0,2,5,49.36,5,27,5,2016
2016-05-27,17,24,170.639,0,5,49.36,5,27,5,2016
2016-05-27,17,30,1419.549,3,5,49.36,5,27,5,2016
2016-05-27,20,3,2730.0,19,5,49.36,5,27,5,2016
2016-05-27,20,5,394.0,17,5,49.36,5,27,5,2016
2016-05-27,20,10,104.0,1,5,49.36,5,27,5,2016
2016-05-27,20,24,267.865,0,5,49.36,5,27,5,2016
2016-05-27,20,30,901.678,3,5,49.36,5,27,5,2016
2016-05-27,27,3,3415.0,45,5,49.36,5,27,5,2016
2016-05-27,27,5,688.842,16,5,49.36,5,27,5,2016
2016-05-27,27,10,243.0,28,5,49.36,5,27,5,2016
2016-05-27,27,24,585.712,48,5,49.36,5,27,5,2016
2016-05-27,27,30,3145.439,3,5,49.36,5,27,5,2016
2016-05-27,8,3,5264.0,45,5,49.36,5,27,5,2016
2016-05-27,8,5,971.863,17,5,49.36,5,27,5,2016
2016-05-27,8,10,376.0,30,5,49.36,5,27,5,2016
2016-05-27,8,24,645.901,53,5,49.36,5,27,5,2016
2016-05-27,8,30,4890.28,4,5,49.36,5,27,5,2016
2016-05-28,1,3,1691.0,32,4,49.35980549841032,6,28,5,2016
2016-05-28,1,5,364.438,13,4,49.35970824761549,6,28,5,2016
2016-05-28,1,10,129.0,0,4,49.359465120628386,6,28,5,2016
2016-05-28,1,24,199.527,0,4,49.35878436506452,6,28,5,2016
2016-05-28,1,30,2036.383,4,4,49.35849261268001,6,28,5,2016
2016-05-28,17,3,3456.0,9,4,49.34696839349168,6,28,5,2016
2016-05-28,17,5,339.0,15,4,49.34687114269684,6,28,5,2016
2016-05-28,17,10,172.0,1,4,49.34662801570974,6,28,5,2016
2016-05-28,17,24,231.116,0,4,49.34594726014588,6,28,5,2016
2016-05-28,17,30,1442.323,3,4,49.34565550776136,6,28,5,2016
2016-05-28,20,3,2614.0,17,4,49.34054984103235,6,28,5,2016
2016-05-28,20,5,515.0,15,4,49.34045259023752,6,28,5,2016
2016-05-28,20,10,145.0,2,4,49.34020946325042,6,28,5,2016
2016-05-28,20,24,239.25299,0,4,49.339528707686554,6,28,5,2016
2016-05-28,20,30,1064.228,3,4,49.33923695530204,6,28,5,2016
2016-05-28,27,3,2956.0,37,4,49.32931737422854,6,28,5,2016
2016-05-28,27,5,782.584,14,4,49.3292201234337,6,28,5,2016
2016-05-28,27,10,242.0,0,4,49.328976996446606,6,28,5,2016
2016-05-28,27,24,305.883,0,4,49.328296240882736,6,28,5,2016
2016-05-28,27,30,3219.894,4,4,49.32800448849822,6,28,5,2016
2016-05-28,8,3,4809.0,44,4,49.27636431643913,6,28,5,2016
2016-05-28,8,5,916.16,17,4,49.27626706564429,6,28,5,2016
2016-05-28,8,10,323.0,0,4,49.27602393865719,6,28,5,2016
2016-05-28,8,24,373.133,0,4,49.27534318309333,6,28,5,2016
2016-05-28,8,30,4696.242,4,4,49.27505143070881,6,28,5,2016
2016-05-29,1,3,868.0,25,4,49.27315504020946,7,29,5,2016
2016-05-29,1,5,170.575,9,4,49.27305778941462,7,29,5,2016
2016-05-29,1,10,77.0,0,4,49.27281466242753,7,29,5,2016
2016-05-29,1,24,98.815,0,4,49.272133906863665,7,29,5,2016
2016-05-29,1,30,1146.755,2,4,49.271842154479145,7,29,5,2016
2016-05-29,17,3,4377.0,11,4,49.260317935290814,7,29,5,2016
2016-05-29,17,5,446.0,52,4,49.26022068449598,7,29,5,2016
2016-05-29,17,10,309.0,1,4,49.25997755750888,7,29,5,2016
2016-05-29,17,24,276.987,0,4,49.25929680194501,7,29,5,2016
2016-05-29,17,30,1709.248,3,4,49.2590050495605,7,29,5,2016
2016-05-29,20,3,4625.0,19,4,49.25389938283149,7,29,5,2016
2016-05-29,20,5,897.0,74,4,49.253802132036654,7,29,5,2016
2016-05-29,20,10,137.0,1,4,49.25355900504956,7,29,5,2016
2016-05-29,20,24,359.87,0,4,49.25287824948569,7,29,5,2016
2016-05-29,20,30,1646.861,3,4,49.25258649710118,7,29,5,2016
2016-05-29,27,3,4565.0,43,4,49.24266691602768,7,29,5,2016
2016-05-29,27,5,1040.573,14,4,49.24256966523284,7,29,5,2016
2016-05-29,27,10,306.0,0,4,49.24232653824575,7,29,5,2016
2016-05-29,27,24,335.296,0,4,49.24164578268188,7,29,5,2016
2016-05-29,27,30,3515.103,4,4,49.241354030297366,7,29,5,2016
2016-05-29,8,3,6090.0,53,4,49.189713858238264,7,29,5,2016
2016-05-29,8,5,1082.93,19,4,49.189616607443426,7,29,5,2016
2016-05-29,8,10,425.0,1,4,49.18937348045633,7,29,5,2016
2016-05-29,8,24,429.72202,0,4,49.18869272489246,7,29,5,2016
2016-05-29,8,30,5647.104,4,4,49.18840097250795,7,29,5,2016
2016-05-30,1,3,1992.0,33,4,49.1865045820086,1,30,5,2016
2016-05-30,1,5,471.372,14,4,49.186407331213765,1,30,5,2016
2016-05-30,1,10,153.0,0,4,49.18616420422667,1,30,5,2016
2016-05-30,1,24,241.118,0,4,49.1854834486628,1,30,5,2016
2016-05-30,1,30,2658.217,3,4,49.18519169627829,1,30,5,2016
2016-05-30,17,3,3315.0,11,4,49.17366747708996,1,30,5,2016
2016-05-30,17,5,348.0,15,4,49.17357022629512,1,30,5,2016
2016-05-30,17,10,437.0,16,4,49.173327099308025,1,30,5,2016
2016-05-30,17,24,278.56,0,4,49.172646343744155,1,30,5,2016
2016-05-30,17,30,1425.416,3,4,49.17235459135964,1,30,5,2016
2016-05-30,20,3,2479.0,14,4,49.167248924630634,1,30,5,2016
2016-05-30,20,5,428.0,13,4,49.1671516738358,1,30,5,2016
2016-05-30,20,10,203.0,19,4,49.1669085468487,1,30,5,2016
2016-05-30,20,24,205.661,0,4,49.16622779128483,1,30,5,2016
2016-05-30,20,30,868.241,4,4,49.16593603890032,1,30,5,2016
2016-05-30,27,3,2801.0,42,4,49.15601645782682,1,30,5,2016
2016-05-30,27,5,765.174,13,4,49.15591920703198,1,30,5,2016
2016-05-30,27,10,204.0,0,4,49.15567608004488,1,30,5,2016
2016-05-30,27,24,241.74,1,4,49.15499532448102,1,30,5,2016
2016-05-30,27,30,3110.4,3,4,49.1547035720965,1,30,5,2016
2016-05-30,8,3,4632.0,42,4,49.103063400037406,1,30,5,2016
2016-05-30,8,5,992.119,13,4,49.10296614924257,1,30,5,2016
2016-05-30,8,10,360.0,1,4,49.102723022255475,1,30,5,2016
2016-05-30,8,24,551.015,0,4,49.102042266691605,1,30,5,2016
2016-05-30,8,30,4892.1973,3,4,49.10175051430709,1,30,5,2016
2016-05-31,1,3,2183.0,39,4,49.1,2,31,5,2016
2016-05-31,1,5,512.11,15,4,49.1,2,31,5,2016
2016-05-31,1,10,141.0,0,4,49.1,2,31,5,2016
2016-05-31,1,24,305.44,0,4,49.1,2,31,5,2016
2016-05-31,1,30,2348.714,3,4,49.1,2,31,5,2016
2016-05-31,17,3,3896.0,13,4,49.1,2,31,5,2016
2016-05-31,17,5,356.0,15,4,49.1,2,31,5,2016
2016-05-31,17,10,333.0,2,4,49.1,2,31,5,2016
2016-05-31,17,24,223.537,0,4,49.1,2,31,5,2016
2016-05-31,17,30,2040.704,111,4,49.1,2,31,5,2016
2016-05-31,20,3,3511.0,17,4,49.1,2,31,5,2016
2016-05-31,20,5,527.0,17,4,49.1,2,31,5,2016
2016-05-31,20,10,107.0,1,4,49.1,2,31,5,2016
2016-05-31,20,24,271.758,0,4,49.1,2,31,5,2016
2016-05-31,20,30,1505.901,109,4,49.1,2,31,5,2016
2016-05-31,27,3,3150.0,42,4,49.1,2,31,5,2016
2016-05-31,27,5,837.086,14,4,49.1,2,31,5,2016
2016-05-31,27,10,207.0,0,4,49.1,2,31,5,2016
2016-05-31,27,24,282.104,0,4,49.1,2,31,5,2016
2016-05-31,27,30,2732.201,3,4,49.1,2,31,5,2016
2016-05-31,8,3,4848.0,49,4,49.1,2,31,5,2016
2016-05-31,8,5,900.088,16,4,49.1,2,31,5,2016
2016-05-31,8,10,302.0,1,4,49.1,2,31,5,2016
2016-05-31,8,24,541.221,1,4,49.1,2,31,5,2016
2016-05-31,8,30,4334.496,4,4,49.1,2,31,5,2016
2016-06-01,1,3,2199.0,37,4,49.07,3,1,6,2016
2016-06-01,1,5,522.57,14,4,49.07,3,1,6,2016
2016-06-01,1,10,189.0,0,4,49.07,3,1,6,2016
2016-06-01,1,24,288.135,0,4,49.07,3,1,6,2016
2016-06-01,1,30,4585.73,207,4,49.07,3,1,6,2016
2016-06-01,17,3,2920.0,10,4,49.07,3,1,6,2016
2016-06-01,17,5,310.0,15,4,49.07,3,1,6,2016
2016-06-01,17,10,212.0,1,4,49.07,3,1,6,2016
2016-06-01,17,24,209.721,0,4,49.07,3,1,6,2016
